,이름,용량,가격,1ml당 가격,성분,종류,img_src,href
34,라로슈포제 똘러리앙 울트라 로션 400ML,200,48000,240,정제수글리세린다이프로필렌글라이콜부틸렌글라이콜프로필렌글라이콜펜틸렌글라이콜나이아신아마이드카프릴릴글라이콜시트릭애씨드잔탄검,skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013934802ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000139348&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
35,원씽 병풀 추출물 토너 150ml,150,7900,52.67,"병풀추출물,부틸렌글라이콜,1&2-헥산다이올",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015454001ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000154540&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
36,프리메라 오가니언스워터 180ml,180,33000,183.33,"정제수,다이프로필렌글라이콜,프로판다이올,1&2-헥산다이올,피이지-60하이드로제네이티드캐스터오일,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,옥틸도데세스-16,아세틸글루코사민,덱스트린,카카오추출물,에틸헥실글리세린,향료,다이소듐이디티에이,리모넨,솔비탄아이소스테아레이트,폴리솔베이트60,불가리스쑥추출물,약모밀추출물,쌀추출물,참마뿌리추출물,돌콩싹추출물,리날룰,소듐벤조에이트,토코페롤",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013800204ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000138002&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
37,폴라초이스 스킨 퍼펙팅 바하 리퀴드 각질제거제 118ml,118,32000,271.19,"정제수,프로필렌글라이콜,나이아신아마이드,펜틸렌글라이콜,피이지/피피지-17/6코폴리머,폴리솔베이트20,살리실릭애씨드,비스-피이지-18메틸에터다이메틸실레인,글리세린,소듐하이드록사이드,10-하이드록시데카노익애씨드,알란토인,다이포타슘글리시리제이트,테트라소듐이디티에이,소듐하이알루로네이트,페녹시에탄올,카프릴릴글라이콜,클로페네신",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014404204ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000144042&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
38,클럽맨피노드 오리지날 에프터쉐이브로션 177ml,177,20000,112.99,"변성알코올,정제수,향료,벤질알코올,벤질벤조에이트,벤질살리실레이트,시트랄,시트로넬올,리모넨,제라니올,하이드록시시트로넬알,리날룰,참나무이끼추출물,나무이끼추출물,황색4호,황색5호",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0012/A00000012450703ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000124507&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
39,데이퍼센트 밀키 모이스쳐 젤리 스킨 210ml,210,19800,94.29,"정제수,부틸렌글라이콜,글리세린,스쿠알란,메틸프로판다이올,1&2-헥산다이올,아이리쉬모스추출물,사탕수수추출물,아틀라스시다나무껍질오일,스핑고모나스발효추출물,백미꽃추출물,캐모마일꽃오일,접시꽃추출물,버지니아풍년화수,쇠비름추출물,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,에틸헥실글리세린,트로메타민,베타-글루칸,토코페롤,잔탄검,다이소듐이디티에이",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017461904ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000174619&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
40,달팡 인트랄 데일리 미셀러 토너 200ml,200,45000,225,"정제수,글리세레스-26,부틸렌글라이콜,비스-피이지-18메틸에터다이메틸실레인,노니열매즙,센타우리추출물,모란뿌리추출물,모노기나산사꽃추출물,마트리카리아추출물,판테놀,알테로모나스발효추출물,락토바실러스발효물,효모용해추출물,소듐하이알루로네이트,글리세린,트레할로오스,토코페릴아세테이트,카프릴릴글라이콜,피피지-26-부테스-26,폴리글리세릴-4카프레이트,피피지-6-데실테트라데세스-30,피이지-40하이드로제네이티드캐스터오일,시트릭애씨드,소듐하이드록사이드,향료,비에이치티,다이소듐이디티에이,포타슘솔베이트,소듐벤조에이트,페녹시에탄올",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016999903ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000169999&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
41,하다라보 고쿠쥰 로션170ml,170,17000,100,"정제수,부틸렌글라이콜,글리세린,1&2-헥산다이올,다이글리세린,피피지-10메틸글루코오스에터,다이소듐석시네이트,프로판다이올,소듐하이알루로네이트,다이소듐이디티에이,하이드록시에틸셀룰로오스,석시닉애씨드,카프릴하이드록사믹애씨드,하이드롤라이즈드하이알루로닉애씨드,소듐아세틸레이티드하이알루로네이트,락토코쿠스/하이알루로닉애씨드발효여과물",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014455112ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000144551&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
42,더랩바이블랑두 저분자 히알루론산 토너 500ml,500,34000,68,"정제수,부틸렌글라이콜,1&2-헥산다이올,글리세린,소듐하이알루로네이트,하이알루로닉애씨드,동백나무잎추출물,베타-글루칸,다이소듐이디티에이,알란토인,접시꽃추출물,토코페롤,판테놀,에틸헥실글리세린",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015195203ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000151952&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
43,헤이네이처 어성초 스킨 토너 모이스처라이저 150ml,150,25000,166.67,"정제수,약모밀추출물,글리세린,판테놀,소듐레불리네이트,소듐아니세이트,병풀추출물,녹차추출물,황금추출물,스페인감초뿌리추출물,마트리카리아꽃추출물,로즈마리잎추출물,호장근뿌리추출물,프로판다이올,동충하초추출물,병풀잎추출물,편백잎추출물,라벤더오일,글리세릴카프릴레이트,흰버드나무껍질추출물,에틸헥실글리세린,쇠비름추출물,바실러스/소이빈발효추출물,부틸렌글라이콜,1&2-헥산다이올,폴리글리세릴-10라우레이트,폴리글리세릴-10미리스테이트",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015614807ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000156148&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
44,피지오겔 레드수딩 시카밸런스 토너 200ml,200,28000,140,"정제수,부틸렌글라이콜,1&2-헥산다이올,프로판다이올,글리세린,나이아신아마이드,판테놀,알란토인,카보머,트로메타민,마데카소사이드,트라이소듐이디티에이,사코신,하이드록시에틸셀룰로오스,아세타마이드엠이에이,베타-글루칸,팔미타마이드엠이에이,스쿠알란,아시아티코사이드,마데카식애씨드,아시아틱애씨드,카프릴릭/카프릭트라이글리세라이드,세라마이드엔피,하이드로제네이티드레시틴",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016421101ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000164211&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
45,닥터디퍼런트 스케일링 토너 200ml,200,32000,160,"정제수,부틸렌글라이콜,1&2-헥산다이올,글리세린,소듐시트레이트,살리실릭애씨드,카프릴릴글라이콜,에틸헥실글리세린,폴리글리세릴-10라우레이트,폴리글리세릴-4라우레이트,다이프로필렌글라이콜,락틱애씨드,글라이콜릭애씨드,하이드롤라이즈드글라이코사미노글리칸,카프릴로일살리실릭애씨드,징크피씨에이,시트릭애씨드,소듐글루코네이트,석시닉애씨드,글루코노락튼,소듐클로라이드,흰버드나무껍질추출물,파스향나무잎추출물,소듐하이알루로네이트,로즈힙열매추출물",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014527704ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000145277&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
46,닥터자르트 컨트롤에이 티트리먼트 토너 200ml,200,30000,150,"정제수,나이아신아마이드,프로판다이올,펜틸렌글라이콜,쇠비름추출물,티트리잎추출물,병풀추출물,무화과추출물,녹차추출물,버지니아풍년화추출물,알로에베라잎추출물,불등가사리추출물,캐모마일꽃추출물,실론시나몬나무껍질추출물,프랑스해안송껍질추출물,티트리잎오일,하이드로제네이티드레시틴,잇꽃씨오일,옥틸도데세스-16,소듐시트레이트,스페인감초뿌리줄기/뿌리,시트릭애씨드,다이소듐이디티에이,카프릴로일글라이신,헥실렌글라이콜,알란토인,사코신,세라마이드엔피,살리실릭애씨드,캠퍼,실리카,돌콩스테롤,리놀레익애씨드,카프릴릭/카프릭트라이글리세라이드,포스포리피드,4-터피네올,메틸메타크릴레이트크로스폴리머,에틸헥실글리세린,1&2-헥산다이올",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0012/A00000012832302ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000128323&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
47,썸바이미 아하 바하 파하 30 데이즈 미라클 토너기획,180,21600,120,"정제수,부틸렌글라이콜,다이프로필렌글라이콜,글리세린,나이아신아마이드,티트리잎수,폴리글리세릴-4카프레이트,파파야열매추출물,에스큘렌타렌즈콩씨추출물,버지니아풍년화추출물,연꽃꽃추출물,금사연둥지추출물,소듐하이알루로네이트,프룩탄,알란토인,아데노신,하이드록시에틸우레아,자일리톨,살리실릭애씨드,락토바이오닉애씨드,시트릭애씨드,소듐시트레이트,1&2-헥산다이올,벤질글라이콜,에틸헥실글리세린,라즈베리케톤,페퍼민트오일",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017641213ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000176412&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
48,에스트라 테라크네365 하이드로 액티브 토너 200ml,200,30000,150,"정제수,부틸렌글라이콜,글리세린,나이아신아마이드,아이소펜틸다이올,베타인,판테놀,알란토인,다이포타슘글리시리제이트,잔탄검,다이소듐이디티에이,에틸헥실글리세린,셀룰로오스검,살리실릭애씨드,징크클로라이드,토코페롤",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0018/A00000018268602ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000182686&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
49,더랩바이블랑두 저분자 히알루론산 토너 200ml,200,21000,105,"정제수,부틸렌글라이콜,1&2-헥산다이올,글리세린,소듐하이알루로네이트,하이알루로닉애씨드,동백나무잎추출물,베타-글루칸,다이소듐이디티에이,알란토인,접시꽃추출물,토코페롤,판테놀,에틸헥실글리세린",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015195303ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000151953&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
50,아이디얼포맨 프레시애프터쉐이브수딩토너 260ml,260,21000,80.77,"정제수,에탄올,프로판다이올,나이아신아마이드,1&2-헥산다이올,부틸렌글라이콜,폴리글리세릴-10라우레이트,다이포타슘글리시리제이트,메틸다이아이소프로필프로피온아마이드,에틸헥실글리세린,녹차수,티트리잎추출물,흰버드나무껍질추출물,글리세린,라벤더추출물,소나무잎추출물,애플민트잎추출물,콘민트잎추출물,타임잎추출물,소듐하이알루로네이트,소듐하이알루로네이트크로스폴리머,포타슘하이알루로네이트,하이드록시프로필트라이모늄하이알루로네이트,하이드롤라이즈드소듐하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드,하이알루로닉애씨드,해수,마데카소사이드,펜틸렌글라이콜,소듐아세틸레이티드하이알루로네이트,플랑크톤추출물,향료",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016526603ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000165266&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
51,클럽맨피노드 오리지날 에프터쉐이브로션 370ml,370,29000,78.38,"변성알코올,정제수,향료,벤질알코올,벤질벤조에이트,벤질살리실레이트,시트랄,시트로넬올,리모넨,제라니올,하이드록시시트로넬알,리날룰,참나무이끼추출물,나무이끼추출물,황색4호,황색5호",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015437503ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000154375&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
52,라포티셀 A.C. 데일리 카밍 필링 부스터 200ml,200,23000,115,"정제수,글리세린,에탄올,프로판다이올,피이지-40하이드로제네이티드캐스터오일,펜틸렌글라이콜,소듐시트레이트,파스향나무잎추출물,부틸렌글라이콜,에틸헥실글리세린,쇠비름추출물,오렌지오일,레몬껍질오일,베르가모트오일,다이소듐이디티에이,알란토인,멕시칸치아씨추출물,1&2-헥산다이올,병풀추출물,약모밀추출물,라벤더오일,밤부사불가리스추출물,알로에베라잎추출물,센티드제라늄꽃오일,바질오일,티트리잎추출물,글라이콜릭애씨드,프로필렌글라이콜,파파야열매수,버지니아풍년화잎수,마트리카리아꽃추출물,페녹시에탄올,리모넨,리날룰",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015784602ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000157846&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
